AEP_MW
0.24183939431550205
0.20379793967978155
0.18592528236316241
0.18220181208886677
0.19169666128832064
0.21453394563733397
0.2551197716271565
0.29266476355963755
0.3188531711555169
0.3326300111704108
0.34771006578130814
0.3368499441479459
0.3243763187290555
0.3066277770882462
0.29589177113069376
0.28087377435770133
0.2996772992428943
0.34708948740225887
0.3524885192999876
0.3222663522402879
0.2967605808613627
0.27702618840759585
0.24183939431550205
0.2054735013032145
0.28025319597865206
0.25356832567953325
0.24016383269206898
0.23569566836291422
0.24357701377683993
0.2817425840883703
0.3403872409085267
0.3841380166315005
0.4012659798932605
0.41355343179843607
0.4217450664018866
0.4069132431426089
0.3912746679905672
0.36750651607298
0.3490753382152165
0.339332257664143
0.34628273550949484
0.40362417773364767
0.42987464316743196
0.41733895991063663
0.4121881593645277
0.3940672706962889
0.34913739605312144
0.2938438624798312
0.3501303214596003
0.31959786521037603
0.30544867816805255
0.3010425716768027
0.30718629762939054
0.34169045550453014
0.3994663025940176
0.4584212486036986
0.46965371726449046
0.4766041951098424
0.47244631997021214
0.46108973563361044
0.44483058210251947
0.4322328410078192
0.42335857018741463
0.4083405734144222
0.42193123991560133
0.4808861859252823
0.5062057837904926
0.48945016755616233
0.4661784783418145
0.44402383020975533
0.39735633610525
0.3300856398163088
0.4964006454015141
0.4702122378056347
0.4605312150924662
0.4556286458979769
0.4722601464564974
0.5167556162343304
0.5810475363038351
0.6311902693310164
0.6392577882586571
0.6182822390467916
0.6036986471391336
0.5693806627777088
0.534938562740474
0.501737619461338
0.4730048405113566
0.4563733399528359
0.47325307186297627
0.5441231227504034
0.5730420752140996
0.5596375822266352
0.5522526995159488
0.5308427454387489
0.4673575772620081
0.4012659798932605
0.44290678912746684
0.4076579371974679
0.40393446692317236
0.4121881593645277
0.43881097182574147
0.4800794340325182
0.5462951470770757
0.6072359438997145
0.632431426089115
0.6336725828472135
0.6277770882462453
0.5964999379421619
0.5621819535807372
0.5265607546233088
0.503351123246866
0.49280129080302826
0.5183070621819535
0.6064291920069503
0.6494352736750652
0.6544619585453643
0.6496214471887799
0.6311282114931115
0.5868809730668983
0.530718629762939
0.33995283604319226
0.31252327168921434
0.30228372843490126
0.3030904803276654
0.30904803276653836
0.3277274419759215
0.3560258160605684
0.3899714533945636
0.42447561126970335
0.4449546977783293
0.4306813950601961
0.4012659798932605
0.3853171155516941
0.3798560258160605
0.36657564850440605
0.37396053121509243
0.399093955566588
0.4754871540275537
0.5176244259649992
0.5264366389474989
0.5278019113814073
0.5121633362293657
0.4847337718753878
0.4506019610276778
0.43986595507012527
0.4118778701750031
0.40672706962889416
0.40498945016755616
0.4125605063919572
0.4275164453270447
0.4563733399528359
0.4944147945885565
0.517934715154524
0.5123495097430805
0.48851929998758836
0.45364279508501915
0.3963013528608663
0.34175251334243506
0.3092342062802531
0.29868437383641555
0.32046667494104497
0.3894129328534194
0.42950229614000246
0.44042447561126974
0.4506019610276778
0.43688717885068884
0.4087129204418517
0.37824252203053244
0.3763187290554797
0.35273675065160726
0.34485540523768143
0.3405113565843365
0.34386247983120266
0.3636589301228744
0.3963013528608663
0.43732158371602325
0.4679781556410575
0.4989450167556161
0.4914980762070248
0.4679781556410575
0.4355839642546854
0.4111331761201439
0.38866823879856016
0.38357949609035613
0.4040585825989822
0.4633858756360928
0.4887054735013031
0.48566463944396177
0.48982251458359183
0.5083157502792602
0.49875884324190134
0.4695296015886806
0.3585081295767655
0.3270448057589673
0.30160109221794706
0.2807496586818915
0.2772123619213106
0.29868437383641555
0.338401390095569
0.3848827106863596
